participant session age sex frameRate key_answer_TR.corr key_answer_TR.rt key_answer_WM.corr key_answer_WM.rt key_num_ans_1.corr key_num_ans_2.corr key_num_ans_3.corr key_num_ans_4.corr shapesWM shapesAns shapesTR correct_key_WM conditionTR flicker_time
999 Evening 52 Male 29.9940012 0 771 1 1.374 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.069 1 709 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 606 1 602 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 729 0 897 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 488 1 513 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 1.335 1 1.411 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 1.251 1 1.956 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 526 1 481 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
999 Evening 52 Male 29.9940012 1 555 1 1.318 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 664 1 618 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
999 Evening 52 Male 29.9940012 1 589 1 465 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 589 1 623 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 1 508 1 886 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
999 Evening 52 Male 29.9940012 0 1.715 0 687 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
999 Evening 52 Male 29.9940012 1 544 1 567 1 0 1 1 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 583 1 1.232 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
999 Evening 52 Male 29.9940012 0 478 1 711 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.293 1 761 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 0.39 1 755 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 1.133 1 657 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 703 1 778 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 523 1 1.405 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
999 Evening 52 Male 29.9940012 0 482 1 553 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 1 494 1 827 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 781 1 758 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.014 1 881 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 522 1 569 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 474 1 722 1 1 1 1 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 822 1 536 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 429 1 0.91 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 471 1 632 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 787 1 0.85 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 2.144 1 2.366 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 2.338 1 1.79 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 3.218 0 2.447 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.663 1 1.092 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.786 1 3.368 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 1.137 1 936 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.403 1 1.164 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.534 1 1.088 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 1.742 1 0.7 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 0 1.091 1 557 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 1.081 1 589 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 0 1.098 1 503 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 907 1 806 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 0 985 1 459 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
905 Morning 35 Male 60.0240096 1 986 1 709 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 748 1 586 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.111 1 2.145 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 925 1 1.131 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 0 1.635 1 826 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.275 1 1.726 1 1 1 1 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 2.05 1 938 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 1.384 1 888 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 1 1.152 1 1.284 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 0 737 1 2.301 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.455 1 595 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 1 804 1 583 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 0 0.99 1 567 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 1 1.217 1 666 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 736 1 607 0 0 0 0 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 1 706 1 0.65 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 769 1 604 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 1 609 0 314 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 1 1.044 1 404 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 867 1 779 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.025 1 0.52 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 754 1 582 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 1.201 1 0.5 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.771 1 525 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.02 1 954 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
905 Morning 35 Male 60.0240096 0 1.824 1 1.053 0 0 0 0 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 0 1.131 1 0.62 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 0 653 1 961 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 0.82 1 486 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 905 1 504 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.039 1 351 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 0 0.95 1 419 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 1 614 1 569 0 1 1 1 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 897 1 727 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 634 1 854 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 0 1.119 1 332 0 0 0 0 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 0 0.78 1 1.767 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 601 1 462 1 1 1 1 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 0 1.417 1 599 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.405 1 497 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
905 Morning 35 Male 60.0240096 0 1.173 0 739 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 754 1 1.084 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 868 1 653 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 1.04 1 737 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 1 872 1 642 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 0 713 0 325 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 0 1.444 1 534 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 0 987 1 544 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 618 1 567 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 0 532 1 534 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 632 1 552 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 0.73 1 389 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 0 715 1 434 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 1.264 1 407 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 637 1 704 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.553 1 526 1 1 1 1 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
905 Morning 35 Male 60.0240096 0 1.638 1 682 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 603 1 0.62 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 509 1 453 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 561 1 273 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 1 742 1 279 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 0 757 1 674 1 1 1 1 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 1 755 1 899 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 0 594 1 1.039 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.505 1 536 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 1 804 1 695 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 0 1.181 1 492 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 0 718 1 531 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 867 1 364 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 776 1 321 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
905 Morning 35 Male 60.0240096 1 539 1 772 1 1 1 1 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 644 1 0.29 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
905 Morning 35 Male 60.0240096 0 764 1 394 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 821 1 568 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 653 1 506 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 671 1 633 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 1.001 1 327 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 1.451 1 764 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 1.122 1 1.138 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 1 1.004 1 305 1 1 1 1 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 1 758 1 351 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 1 557 1 639 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 608 1 0.45 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 722 1 867 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 547 1 719 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 1.356 1 635 0 0 0 0 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 0 727 1 0.43 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 0 843 1 454 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 2.699 1 815 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 934 1 437 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 0.97 0 2.57 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.056 1 1.065 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.194 1 302 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
905 Morning 35 Male 60.0240096 1 885 1 437 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 0 871 1 599 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
905 Morning 35 Male 60.0240096 0 767 1 301 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 0 587 1 748 1 1 1 1 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 619 1 0.27 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
905 Morning 35 Male 60.0240096 0 0.62 1 531 1 1 1 1 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 0.72 1 738 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 0 737 1 0.31 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 0 537 1 603 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 1.353 1 253 1 1 1 1 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 934 1 414 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 0 621 1 1.082 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 0 635 1 423 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 545 1 719 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 1.026 1 0.65 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 0.72 1 658 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 1 2.113 1 322 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 0 1.155 1 452 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 1 1.014 1 0.42 1 1 1 1 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 0.87 1 402 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
905 Morning 35 Male 60.0240096 0 817 1 451 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
905 Morning 35 Male 60.0240096 1 681 1 484 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
905 Morning 35 Male 60.0240096 1 0.51 1 529 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
905 Morning 35 Male 60.0240096 1 658 1 527 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
905 Morning 35 Male 60.0240096 1 568 1 433 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 1 457 1 333 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
905 Morning 35 Male 60.0240096 1 574 1 266 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
905 Morning 35 Male 60.0240096 1 1.124 0 1.758 1 1 1 1 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
905 Morning 35 Male 60.0240096 0 775 1 0.37 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
905 Morning 35 Male 60.0240096 1 673 1 517 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
